artist_name,track_name,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration,loudness_transform
Lorde,Team,71,2013,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,4,3.21765,-2.309560706730471
Armin van Buuren ASOT Radio,Outro - A Matter Of What You Believe In (Mix Cut) - A State Of Trance Year Mix 2013,4,2013,0.364,0.685,5,-12.758,1,0.457,0.24,8.42e-05,0.579,0.778,81.283,5,0.7886666666666666,-2.733847893923351
Miley Cyrus,Adore You,71,2013,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,4,4.645783333333333,-2.084553453566012
Pearl Jam,Light Years - Live,5,2013,0.414,0.889,7,-6.27,1,0.0511,0.136,0.00237,0.537,0.263,120.174,4,5.118,-2.186500613973244
Dustin Tebbutt,The Breach,50,2013,0.627,0.62,1,-7.477,1,0.0267,0.626,0.103,0.124,0.521,102.949,5,4.2308,-2.313623940109262
Verbal Jint,소년을 위로해줘 From Boys to Men 2013,7,2013,0.739,0.475,2,-8.92,0,0.379,0.288,0.0,0.0757,0.8,81.49,4,4.041333333333333,-2.447031697359074
2 Chainz,We Own It (Fast & Furious),70,2013,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,4,3.79845,-1.976854952904735
Kla Project,"Laguku - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.559,0.83,11,-6.499,1,0.0526,0.00927,0.0,0.851,0.523,118.024,4,5.811333333333334,-2.211894227709542
Drake,Pound Cake / Paris Morton Music 2,65,2013,0.521,0.762,2,-6.746,1,0.529,0.138,1.11e-05,0.114,0.266,164.09,4,7.23,-2.238579763018133
Kla Project,"Romansa - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.438,0.582,8,-7.973,1,0.0271,0.0513,5.02e-05,0.709,0.157,104.713,4,5.390666666666666,-2.361514160523333
Lady Gaga,Applause,72,2013,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,4,3.538883333333333,-1.9345602678597262
Kla Project,"Hey!! - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.515,0.872,9,-6.453,1,0.13,0.0511,2.34e-05,0.773,0.474,112.804,4,6.267333333333333,-2.20684482071321
Avril Lavigne,Here's to Never Growing Up,69,2013,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,4,3.572,-1.754230657335641
Kla Project,"Dekadensi - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",11,2013,0.41,0.88,6,-6.367,1,0.0813,0.0102,0.0,0.761,0.54,161.822,4,5.173333333333333,-2.1973356822749484
Demi Lovato,Really Don't Care,70,2013,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,4,3.36,-1.8303389511955301
Kla Project,"Semoga - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.311,0.449,11,-9.812,1,0.0394,0.557,0.00015,0.778,0.185,129.992,4,5.442,-2.5213992861470262
will.i.am,#thatPOWER,69,2013,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4,4.65845,-2.166765369851511
MaRLo,Visions (Mix Cut) - Original Mix,7,2013,0.609,0.939,4,-7.538,0,0.449,0.000256,0.0394,0.206,0.235,136.108,4,0.9411166666666667,-2.3196388475598733
B.o.B,HeadBand (feat. 2 Chainz),70,2013,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,4,3.6706666666666665,-2.279725798847963
Dash Berlin,Jar Of Hearts (Mix Cut) - Club Mix,9,2013,0.619,0.817,11,-6.456,1,0.0364,9.1e-05,0.597,0.233,0.616,131.994,4,1.6971166666666666,-2.2071749081893874
Winter Aid,The Wisp Sings,71,2013,0.521,0.0889,4,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,4,5.220883333333333,-3.095170285760048
Super8 & Tab,L.A. (Mix Cut) - Original Mix,8,2013,0.524,0.958,9,-6.375,0,0.132,8.63e-05,0.982,0.323,0.751,129.997,4,0.9846666666666667,-2.198224077669303
James Blunt,Bonfire Heart,67,2013,0.575,0.821,0,-5.7,1,0.0527,0.181,0.0,0.124,0.449,118.021,4,3.966666666666667,-2.120343533000262
Arisen Flame,Unity (Mix Cut) - Original Mix,8,2013,0.458,0.948,7,-7.935,1,0.0623,0.000143,0.0883,0.332,0.113,136.044,4,0.9413333333333334,-2.35792518802721
Jason Derulo,The Other Side,61,2013,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923,4,3.7831166666666665,-1.8829703492814391
GAIA,Humming The Lights (Mix Cut),8,2013,0.456,0.99,1,-6.362,1,0.062,0.000696,0.96,0.411,0.474,135.219,4,0.948,-2.196780034097069
Ziggy Alberts,Simple Things,55,2013,0.475,0.448,1,-14.74,1,0.0497,0.738,0.00463,0.123,0.576,132.778,4,4.417416666666667,-2.8549748358377287
Andrew Rayel,Until The End (Mix Cut) - Club Mix,8,2013,0.55,0.94,1,-5.874,0,0.107,0.00175,0.0538,0.562,0.483,134.029,4,2.1357833333333334,-2.1410068973379905
The Neighbourhood,Afraid,76,2013,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,4.18645,-2.1195032472536823
Conjure One,Still Holding On (Mix Cut) - Arisen Flame Remix,8,2013,0.69,0.948,1,-7.458,0,0.0942,0.00121,0.601,0.282,0.61,133.989,4,1.9106666666666667,-2.3117430307788114
Gabrielle Aplin,Please Don't Say You Love Me,61,2013,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,3.0233333333333334,-2.52540859309733
Markus Schulz,Remember This (Mix Cut) - Original Mix,7,2013,0.488,0.991,2,-6.515,1,0.14,0.000203,0.913,0.349,0.724,133.969,4,1.208,-2.213644583697398
Foals,My Number,68,2013,0.639,0.715,6,-8.954,0,0.0392,0.0243,0.000552,0.619,0.813,128.072,4,3.9808833333333333,-2.449970079907104
Emma Hewitt,Rewind (Mix Cut) - Mikkas Remix,8,2013,0.426,0.991,8,-6.305,1,0.0354,0.00979,0.72,0.355,0.789,131.967,4,0.7268833333333333,-2.1904237261057156
J. Cole,Crooked Smile (feat. TLC),70,2013,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,4,4.642883333333334,-2.189080392197225
Armin van Buuren ASOT Radio,Waiting For The Night (Mix Cut) - Original Mix,8,2013,0.611,0.862,11,-6.053,0,0.0343,0.000643,0.0926,0.369,0.782,131.98,4,0.9697833333333333,-2.1618276552777833
Jason Derulo,Marry Me,63,2013,0.568,0.631,7,-5.623,1,0.0273,0.033,0.0,0.144,0.23,105.096,4,3.75045,-2.1110613254352915
Kla Project,"Jiwa Merapuh - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",10,2013,0.346,0.529,11,-9.346,0,0.0378,0.282,0.0,0.882,0.234,141.502,4,6.16,-2.4832385926873033
A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",71,2013,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,4,4.7282166666666665,-2.0426478808508235
Kla Project,"Anak Dara - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",9,2013,0.173,0.332,1,-10.511,1,0.0307,0.639,0.0,0.258,0.341,66.811,4,4.386,-2.5760414581818445
Avicii,Addicted To You,69,2013,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,4,2.473116666666667,-1.90076333980068
Kla Project,"Mana Kutahu - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",10,2013,0.419,0.588,3,-7.351,0,0.0309,0.0802,0.0,0.679,0.309,146.281,4,5.131333333333333,-2.3010839668677785
Arctic Monkeys,Snap Out Of It,49,2013,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4,3.2171666666666665,-2.2070648911366333
Kla Project,"Bahagia Tanpamu - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.523,0.832,6,-5.996,1,0.051,0.0377,1.55e-06,0.756,0.509,96.923,4,5.794,-2.155244505095337
Disclosure,Latch,61,2013,0.499,0.733,1,-5.449,1,0.174,0.016,0.000135,0.0897,0.537,121.984,4,4.260533333333333,-2.0897630907517075
Kla Project,"Meski Tlah Jauh - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",12,2013,0.31,0.569,1,-6.8,1,0.0335,0.0773,0.0185,0.687,0.203,133.547,4,7.631333333333333,-2.2443201848620697
The 1975,Chocolate,50,2013,0.614,0.938,11,-4.461,1,0.0611,0.000532,0.0,0.368,0.607,100.058,4,3.74445,-1.959390310612006
Kla Project,"Kau Pulihkan Luka - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",11,2013,0.412,0.772,10,-6.388,1,0.0484,0.118,0.0,0.792,0.422,104.054,4,4.429333333333333,-2.199666038986204
Birdy,Wings,54,2013,0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,4,4.201783333333333,-1.9696266756726293
Kla Project,"Terpuruk Ku Disini - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",14,2013,0.464,0.688,1,-8.545,0,0.03,0.0802,4.38e-05,0.341,0.266,111.71,4,6.711333333333333,-2.4140370182881887
Ida Corr,Let Me Think About It,65,2013,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,4,2.53305,-1.801544769962852
Kla Project,"Sudi Turun Kebumi - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",16,2013,0.514,0.765,6,-9.222,1,0.0996,0.0485,0.000159,0.652,0.37,112.035,4,6.216666666666667,-2.472834068553731
Dizzee Rascal,Bassline Junkie,61,2013,0.919,0.543,8,-2.609,1,0.348,0.00875,0.0,0.104,0.856,138.889,4,3.4113333333333333,-1.6568938535903959
Kla Project,"Tak Bisa Ke Lain Hati - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",17,2013,0.438,0.728,11,-6.769,1,0.037,0.00617,0.0,0.992,0.241,131.029,4,6.186,-2.24102878729494
Lil Wayne,Love Me,67,2013,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,4,4.250883333333333,-2.209372711271867
หวิว,ที่รักของฉันคนเดียว (เพลงประกอบละคร The Sixth Sense สื่อรักสัมผัสหัวใจ 2),15,2013,0.598,0.539,3,-5.579,1,0.0348,0.529,0.0,0.124,0.176,127.936,4,4.383366666666666,-2.105718264758055
Five Finger Death Punch,Wrong Side of Heaven,49,2013,0.48,0.932,4,-4.592,0,0.0833,0.00721,0.0,0.337,0.544,149.995,4,4.516666666666667,-1.9776856327254484
Denis Kenzo,Lullaby Lonely - Progressive Mix,6,2013,0.448,0.878,0,-6.167,0,0.0805,0.329,0.936,0.131,0.23,129.991,4,3.592433333333333,-2.174865351391675
Jhené Aiko,Stay Ready (What A Life),70,2013,0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,4,6.379333333333333,-2.651973554881805
Andy Moor,Love Again - Andrew Rayel Radio Edit,5,2013,0.583,0.91,8,-3.795,0,0.0483,0.0116,0.173,0.156,0.141,131.952,4,3.7272666666666665,-1.8608190051595497
José González,Stay Alive,68,2013,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,4.44845,-2.6909040422672397
Lange,Violin's Revenge - Dark Club Radio Edit,6,2013,0.554,0.899,10,-6.786,0,0.0373,0.00129,0.908,0.106,0.239,129.955,4,3.9692166666666666,-2.2428350885882717
Unknown Mortal Orchestra,So Good At Being in Trouble,66,2013,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.881,0.119,0.594,103.817,4,3.8357833333333335,-2.547098670044448
Drake,Started From the Bottom,66,2013,0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307,4,2.902,-2.34784522439891
FEEL,Illuminate - Radio Mix,13,2013,0.576,0.859,9,-6.428,0,0.0508,0.00572,0.0382,0.244,0.566,128.025,4,4.40625,-2.2040898462449463
Matty Lincoln,Melbourne Sound,50,2013,0.882,0.839,0,-6.774,1,0.296,0.0428,0.000581,0.145,0.507,128.034,4,4.833983333333333,-2.241560391156271
Chance the Rapper,Cocoa Butter Kisses,71,2013,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,4,5.1198,-2.342862939492616
Adam Kantor,Moving Too Fast,14,2013,0.614,0.558,5,-5.271,1,0.0389,0.914,0.0,0.189,0.661,102.505,4,4.109783333333334,-2.0674954706614352
Kid Cudi,Just What I Am,69,2013,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,4,3.80045,-1.7573405423575958
Rudimental,Waiting All Night (feat. Ella Eyre),66,2013,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,4,4.87645,-2.0784410413462524
Betsy Wolfe,Climbing Uphill,13,2013,0.583,0.427,7,-5.566,1,0.216,0.82,1.94e-05,0.258,0.542,135.901,4,3.6608833333333335,-2.1041341542702074
Seether,Broken,59,2013,0.441,0.608,3,-2.979,0,0.0344,0.00923,0.000155,0.145,0.209,123.777,4,4.3086,-1.7250853359600622
Adam Kantor,The Next Ten Minutes,15,2013,0.235,0.197,9,-10.897,1,0.0394,0.945,0.000151,0.145,0.168,179.768,3,7.742883333333333,-2.604983349281507
Selena Gomez,Come & Get It,72,2013,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,4,3.86645,-1.9071693207388827
The Meridian Studio Ensemble,12 Years A Slave - Solomon (2013),8,2013,0.117,0.176,7,-17.069,1,0.0397,0.514,0.855,0.0781,0.0343,94.774,4,3.01935,-2.9807709084138305
Cherub,Doses & Mimosas,52,2013,0.767,0.65,5,-7.379,1,0.106,0.139,0.000102,0.0356,0.38,114.507,4,5.391333333333334,-2.303884248725666
Jamix Project,Battle of the Year Belarus 2013,5,2013,0.672,0.983,0,-6.787,0,0.0426,0.126,0.678,0.0485,0.568,133.967,4,3.106883333333333,-2.2429412400665307
Ariana Grande,Almost Is Never Enough,70,2013,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328,4,5.462883333333333,-2.3153038654018205
Andrew Rayel,Dark Warrior (Mix Cut) - Original Mix,7,2013,0.55,0.851,6,-7.057,1,0.0595,3.77e-05,0.883,0.523,0.101,135.023,4,0.9482166666666667,-2.271197619752413
Cody Simpson,La Da Dee,68,2013,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.566,115.954,4,3.2797833333333335,-2.1014476219424503
Bobina,Sacramentum (Mix Cut) - Andrew Rayel Aether Mix,7,2013,0.58,0.929,5,-7.036,0,0.158,0.0442,0.00346,0.77,0.348,134.023,4,1.4328833333333333,-2.269028309465203
Sticky Fingers,Kiss The breeze,55,2013,0.496,0.541,11,-9.618,0,0.0477,0.119,0.0,0.0872,0.641,133.005,4,4.31245,-2.505689188970529
Simon Patterson,Brush Strokes (Mix Cut) - Original Mix,6,2013,0.394,0.98,6,-6.586,0,0.0708,4e-05,0.959,0.37,0.148,137.987,4,1.1593333333333333,-2.2213750375685026
Wilkinson,Afterglow,70,2013,0.516,0.915,7,-2.498,1,0.0562,0.0228,0.000789,0.125,0.0398,174.032,4,3.752866666666667,-1.63549544675339
RAM,RAMnesia (Mix Cut) - Original Mix,6,2013,0.422,0.994,1,-7.905,1,0.0792,0.000418,0.947,0.139,0.654,138.007,4,1.3911166666666666,-2.3550826619517995
Woodkid,Run Boy Run,71,2013,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,4,3.55445,-2.066609562864458
Mark Sixma,Character (Mix Cut) - Original Mix,8,2013,0.537,0.961,11,-6.314,1,0.197,5.9e-06,2.6e-05,0.526,0.3,132.054,4,0.7273333333333334,-2.191430043627883
Bring Me The Horizon,Sleepwalking,68,2013,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062,4,3.8348833333333334,-1.7735954986003837
Aly & Fila,Without You (Mix Cut) - Original Mix,7,2013,0.383,0.995,3,-7.646,0,0.0646,1.95e-05,0.00518,0.516,0.584,138.014,4,2.086883333333333,-2.330200260027019
Lorde,Tennis Court,65,2013,0.758,0.546,0,-8.597,1,0.0635,0.0156,0.000194,0.237,0.404,90.019,4,3.3151166666666665,-2.418677811980899
A$AP Rocky,Wild for the Night (feat. Skrillex & Birdy Nam Nam),67,2013,0.757,0.848,2,-4.234,1,0.335,0.0481,0.0,0.121,0.686,139.995,4,3.544,-1.9268729430352292
Armin van Buuren ASOT Radio,Intense (Mix Cut),7,2013,0.608,0.853,7,-7.376,1,0.054,0.000193,0.974,0.242,0.454,134.982,4,0.9477833333333333,-2.303584593327129
Jason Derulo,Wiggle (feat. Snoop Dogg),53,2013,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,4,3.2216,-2.253394848803274
Jorn Van Deynhoven,Six Zero Zero (Mix Cut) - Original Mix,7,2013,0.442,0.996,7,-7.653,1,0.063,1.22e-06,0.946,0.271,0.571,135.957,4,0.7057833333333333,-2.330880962148893
PAW Patrol,PAW Patrol Opening Theme,67,2013,0.552,0.909,11,-4.869,0,0.089,0.0196,0.0,0.185,0.906,110.332,4,0.6765666666666666,-2.0153029405635916
MaRLo,BOOM (Mix Cut) - Original Mix,7,2013,0.498,0.871,7,-7.084,1,0.0726,0.000924,0.968,0.428,0.515,135.068,4,1.8702166666666666,-2.2739798359837113
One Direction,Midnight Memories,69,2013,0.432,0.868,6,-2.01,0,0.0882,0.00725,0.0,0.233,0.567,156.128,4,2.9386666666666668,-1.535576063835645
Adam Ellis,Napalm Poet (Mix Cut) - Original Mix,6,2013,0.404,1.0,9,-5.993,1,0.103,1.29e-05,0.889,0.36,0.291,138.005,4,1.15955,-2.1548968200944416
Rudimental,Free (feat. Emeli Sandé),55,2013,0.66,0.598,0,-8.691,1,0.0631,0.0367,0.0352,0.165,0.159,109.957,4,3.6017,-2.4270126713690976
Dash Berlin,Go It Alone (Mix Cut) - Andrew Rayel Remix,8,2013,0.583,0.909,1,-6.795,0,0.154,0.000322,0.000242,0.273,0.355,131.901,4,1.3333333333333333,-2.2437900464835403
Eminem,Berzerk,67,2013,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,4,3.9791,-1.901062204118505
Dart Rayne,Silhouette (Mix Cut) - Allen & Envy Remix,7,2013,0.405,0.999,7,-5.64,1,0.0748,0.00073,0.798,0.114,0.705,137.965,4,1.9711166666666666,-2.1131180680392196
Duke Dumont,Need U (100%) - Radio Edit,47,2013,0.67,0.848,0,-5.103,0,0.0537,0.00174,0.00168,0.385,0.457,124.029,4,2.9020333333333332,-2.046014015567317
Rank 1,Elements Of Nature (Mix Cut) - Original Mix,7,2013,0.432,0.998,1,-6.23,1,0.132,2.85e-05,0.914,0.79,0.185,133.927,4,1.43755,-2.1819981300049283
Fall Out Boy,The Phoenix,68,2013,0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,4,4.082666666666666,-1.7272209480904839
A.r.d.i.,Beyond The Time (Mix Cut) - Original Mix,7,2013,0.384,0.916,6,-8.963,1,0.338,1.27e-05,0.99,0.349,0.386,138.093,4,1.3913333333333333,-2.450746443974566
Daft Punk,Instant Crush (feat. Julian Casablancas),75,2013,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,4,5.626,-2.4973291697865574
Skytech,The Other Side (Mix Cut) - Original Mix,8,2013,0.49,0.981,7,-7.003,1,0.0705,0.106,0.949,0.396,0.108,133.997,4,1.4302166666666667,-2.2656098568691503
Men Without Hats,The Safety Dance,62,2013,0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674,4,2.7477833333333335,-1.9619240957513782
Ciro Visone,First Coming (Mix Cut) - Ian Standerwick Remix,7,2013,0.337,0.998,1,-6.65,1,0.0786,1.26e-05,0.988,0.294,0.324,137.987,4,1.39155,-2.228292488412191
Nelly,Hey Porsche,59,2013,0.726,0.795,9,-4.653,1,0.029,0.136,0.0,0.698,0.952,115.995,4,3.4911166666666666,-1.986091938688145
Andrew Rayel,Musa (Mix Cut) - Original Mix,7,2013,0.684,0.772,10,-6.943,1,0.147,0.00331,2.67e-05,0.276,0.172,134.957,4,1.4222166666666667,-2.2593643905394822
Jessica Mauboy,Pop a Bottle (Fill Me Up),48,2013,0.722,0.869,9,-3.104,1,0.0591,0.0421,1.37e-05,0.35,0.922,126.009,4,3.744883333333333,-1.747110717559173
RAM,RAMelia (Tribute To Amelia) [Mix Cut] - Original Mix,6,2013,0.453,0.981,8,-7.63,1,0.0648,0.000159,0.0162,0.35,0.738,137.969,4,2.3188833333333334,-2.3286426273133354
Bliss n Eso,My Life (feat. Ceekay Jones),48,2013,0.555,0.852,9,-6.778,0,0.236,0.0318,0.0,0.257,0.4,171.345,4,3.62555,-2.241985470865116
Giuseppe Ottaviani,Love Will Bring It All Around (Mix Cut) - Original Mix,8,2013,0.608,0.876,11,-6.1,1,0.0369,0.00215,4.47e-06,0.21,0.417,131.989,4,1.8182166666666666,-2.167223455063369
Jhené Aiko,The Worst,70,2013,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,4,4.24155,-2.46725171454928
The Thrillseekers,Anywhere With You (Mix Cut) - Solarstone Pure Mix,6,2013,0.475,0.911,7,-6.583,1,0.044,3.69e-05,0.159,0.404,0.767,138.016,4,1.7391166666666666,-2.2210496050115274
A$AP Rocky,Fashion Killa,66,2013,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,4,3.938,-2.0570681127029435
Simon Patterson,The One (Mix Cut) - Original Mix,7,2013,0.455,0.964,9,-6.729,1,0.0473,0.00442,0.422,0.131,0.725,135.011,4,1.6591166666666666,-2.236765751956752
Arctic Monkeys,Knee Socks,48,2013,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,4.292716666666666,-2.3939785214232563
Solarstone,Love Theme From Blade Runner (Mix Cut) - Pure Mix,8,2013,0.466,0.945,5,-8.231,1,0.0433,7.41e-06,0.886,0.457,0.372,136.02,4,1.6397833333333334,-2.385546613708393
Mike WiLL Made-It,23,71,2013,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,4,4.208666666666667,-2.065342617300334
Alex M.O.R.P.H.,Dreams (Mix Cut) - Original Club Mix,8,2013,0.613,0.864,8,-7.375,1,0.207,0.000202,0.759,0.385,0.866,131.991,4,1.45445,-2.303484688236882
OneRepublic,Something I Need,59,2013,0.683,0.591,7,-6.955,1,0.0314,0.134,0.0,0.235,0.628,98.982,4,4.001333333333333,-2.260616608171544
Heatbeat,Game Over (Mix Cut) - Original Mix,8,2013,0.487,0.95,8,-7.452,1,0.0434,0.000163,0.697,0.402,0.765,131.972,4,0.9091166666666667,-2.3111483236545336
Randy Houser,Runnin' Outta Moonlight,67,2013,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,4,3.22955,-1.8486122808208378
Sergey Nevone,Apprehension (Mix Cut) - Aly & Fila Mix,6,2013,0.399,0.999,6,-6.664,0,0.0574,6.41e-06,0.778,0.324,0.752,135.12,4,1.65155,-2.229799323268393
Sean Kingston,Beat It (feat. Chris Brown & Wiz Khalifa),63,2013,0.477,0.637,1,-5.386,1,0.109,0.00487,0.0,0.284,0.555,198.12,4,4.224216666666667,-2.081938421878423
Woody van Eyden,Nangulan (Mix Cut) - Original Mix,7,2013,0.439,0.946,8,-6.934,1,0.0323,0.00127,0.64,0.218,0.964,135.019,4,0.9482166666666667,-2.2584241972082757
Kodaline,High Hopes,69,2013,0.488,0.487,4,-6.371,1,0.0305,0.577,0.0,0.193,0.219,77.278,4,3.8377833333333333,-2.1977799786279193
Ferry Corsten,F The Bull$h1t (Mix Cut) - Original Mix,6,2013,0.329,0.989,7,-6.802,1,0.0563,0.00106,0.951,0.346,0.518,136.981,4,0.9413333333333334,-2.2445321615454286
"Tyler, The Creator",IFHY (feat. Pharrell),70,2013,0.358,0.715,7,-6.181,1,0.331,0.197,0.0,0.581,0.275,85.478,4,5.320883333333334,-2.1764548158498336
Andrew Rayel,Zeus (Mix Cut) - Original Mix,7,2013,0.668,0.838,11,-7.549,0,0.0466,3.95e-06,0.966,0.377,0.66,135.032,4,0.9482166666666667,-2.320719663189528
Set It Off,Partners in Crime (feat. Ash Costello),70,2013,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,4,3.5171166666666664,-1.803523336148297
Above & Beyond,Walter White (Mix Cut) - Original Mix,7,2013,0.514,0.985,0,-7.213,1,0.0402,0.00206,0.935,0.396,0.857,132.02,4,0.72755,-2.287166840265665
What So Not,High You Are (Branchez Remix),62,2013,0.691,0.856,10,-5.614,1,0.0407,0.0614,0.119,0.034,0.414,136.98,4,3.5556666666666668,-2.1099707467146587
Matt Bukovski,Cheops (Mix Cut) - Original Mix,7,2013,0.393,0.999,1,-8.543,1,0.0534,8.31e-05,0.881,0.22,0.349,137.97,4,1.3911166666666666,-2.4138580954034743
Pusha T,Sure Thing - Remix,61,2013,0.663,0.7,11,-7.819,0,0.239,0.00782,1.09e-05,0.137,0.484,83.951,4,3.163866666666667,-2.34688901855057
Alex M.O.R.P.H.,An Angel's Love (Mix Cut) - Andrew Rayel Aether Remix,7,2013,0.632,0.872,0,-6.358,0,0.102,0.00101,0.000365,0.449,0.588,134.997,4,1.4222166666666667,-2.196335293151335
Kanye West,Blood On The Leaves,68,2013,0.397,0.69,2,-4.108,0,0.195,0.395,0.0,0.101,0.36,172.073,4,5.996666666666667,-1.9083566168118689
Antony Waldhorn,Theatrum (Mix Cut) - Original Mix,7,2013,0.452,0.951,11,-6.755,0,0.0448,0.0118,0.988,0.379,0.44,136.892,4,0.7013333333333334,-2.23953879127641
Timomatic,Parachute,48,2013,0.713,0.848,0,-5.25,0,0.0536,0.0275,0.0,0.307,0.732,128.01,4,3.66955,-2.0648353892904736
Beat Service,Aurora (Mix Cut) - Original Mix,8,2013,0.544,0.954,1,-5.6,0,0.291,0.000238,0.969,0.364,0.304,131.939,4,0.7162166666666666,-2.1082719233477127
Common Kings,Wade In Your Water,61,2013,0.598,0.687,7,-9.021,1,0.0955,0.26,0.0,0.112,0.626,75.169,4,3.066883333333333,-2.4557352724877206
Ten Years After,Without You - 2013 Remaster,8,2013,0.297,0.501,7,-9.565,1,0.0296,0.368,0.387,0.107,0.448,82.143,4,3.9777833333333334,-2.5013539811666003
Fergie,A Little Party Never Killed Nobody (All We Got),62,2013,0.761,0.619,5,-5.741,0,0.175,0.00959,3.18e-06,0.0896,0.516,129.998,4,4.0217833333333335,-2.12525107771113
